Grid mode: 1000 periods in [0.1, 200] yr, 10 Iterations each, Mass Constrain = True
Total Mass Fractional Acceptance = 0.1, Best Cost Accept Factor = 1.5
Primary Star (m1) Mass Guess: 2.17 MSol, Secondary Star (m2) Mass Guess: 1.0 MSol
  [186/1000] P =    37.12 yr, a = 10.021"  e = 0.846, M = 13.425 Msun  cost = 0.0022421787528047613
  [187/1000] P =    37.32 yr, a = 9.878"  e = 0.841, M = 12.723 Msun  cost = 0.0021554025762068594
  [188/1000] P =    37.52 yr, a = 9.745"  e = 0.835, M = 12.087 Msun  cost = 0.0020715155599384232
  [189/1000] P =    37.72 yr, a = 9.621"  e = 0.830, M = 11.509 Msun  cost = 0.0019904305037752026
  [190/1000] P =    37.92 yr, a = 9.505"  e = 0.824, M = 10.980 Msun  cost = 0.0019120632376816546
  [191/1000] P =    38.12 yr, a = 9.397"  e = 0.819, M = 10.497 Msun  cost = 0.0018363324995553775
  [192/1000] P =    38.32 yr, a = 9.294"  e = 0.814, M = 10.052 Msun  cost = 0.0017631598184318158
  [193/1000] P =    38.52 yr, a = 9.198"  e = 0.809, M = 9.643 Msun  cost = 0.0016924694033154954
  [194/1000] P =    38.72 yr, a = 9.108"  e = 0.804, M = 9.264 Msun  cost = 0.0016241880367955425
  [195/1000] P =    38.92 yr, a = 9.023"  e = 0.799, M = 8.914 Msun  cost = 0.001558244973851228
  [196/1000] P =    39.12 yr, a = 8.942"  e = 0.794, M = 8.589 Msun  cost = 0.0014945718449094778
  [197/1000] P =    39.32 yr, a = 8.866"  e = 0.789, M = 8.286 Msun  cost = 0.001433102563373539
  [198/1000] P =    39.52 yr, a = 8.794"  e = 0.784, M = 8.004 Msun  cost = 0.0013737732373336417
  [199/1000] P =    39.72 yr, a = 8.725"  e = 0.779, M = 7.740 Msun  cost = 0.0013165220850179778
  [200/1000] P =    39.92 yr, a = 8.661"  e = 0.774, M = 7.494 Msun  cost = 0.001261289354249571
  [201/1000] P =    40.12 yr, a = 8.599"  e = 0.770, M = 7.262 Msun  cost = 0.0012080172450871338
  [202/1000] P =    40.32 yr, a = 8.541"  e = 0.765, M = 7.045 Msun  cost = 0.0011566498361021335
  [203/1000] P =    40.52 yr, a = 8.486"  e = 0.760, M = 6.841 Msun  cost = 0.0011071330137450053
  [204/1000] P =    40.72 yr, a = 8.433"  e = 0.756, M = 6.648 Msun  cost = 0.0010594144047307856
  [205/1000] P =    40.92 yr, a = 8.383"  e = 0.751, M = 6.467 Msun  cost = 0.0010134433113399045
  [206/1000] P =    41.12 yr, a = 8.335"  e = 0.747, M = 6.295 Msun  cost = 0.0009691706495202582
  [207/1000] P =    41.32 yr, a = 8.290"  e = 0.743, M = 6.133 Msun  cost = 0.0009265488894669191
  [208/1000] P =    41.52 yr, a = 8.246"  e = 0.738, M = 5.980 Msun  cost = 0.0008855319989267964
  [209/1000] P =    41.72 yr, a = 8.205"  e = 0.734, M = 5.834 Msun  cost = 0.0008460753886225315
  [210/1000] P =    41.92 yr, a = 8.166"  e = 0.730, M = 5.696 Msun  cost = 0.0008081358601322168
  [211/1000] P =    42.12 yr, a = 8.128"  e = 0.726, M = 5.564 Msun  cost = 0.0007716715558384415
  [212/1000] P =    42.32 yr, a = 8.093"  e = 0.721, M = 5.440 Msun  cost = 0.0007366419109390329
  [213/1000] P =    42.52 yr, a = 8.058"  e = 0.717, M = 5.321 Msun  cost = 0.0007030076074713723
  [214/1000] P =    42.72 yr, a = 8.026"  e = 0.713, M = 5.207 Msun  cost = 0.0006707305301459311
  [215/1000] P =    42.92 yr, a = 7.995"  e = 0.709, M = 5.099 Msun  cost = 0.0006397737239817677
  [216/1000] P =    43.12 yr, a = 7.965"  e = 0.705, M = 4.996 Msun  cost = 0.0006101013536977238
