Grid mode: 1000 periods in [0.1, 120] yr, 10 Iterations each, Mass Constrain = True
Total Mass Fractional Acceptance = 0.1, Best Cost Accept Factor = 1.5
Primary Star (m1) Mass Guess: 2.17 MSol, Secondary Star (m2) Mass Guess: 1.0 MSol
  [81/1000] P =     9.70 yr, a = 31.045"  e = 0.999, M = 5844.210 Msun  cost = 133.87963132675566
  [82/1000] P =     9.82 yr, a = 5.721"  e = 0.999, M = 35.689 Msun  cost = 136.66863638048866
  [83/1000] P =     9.94 yr, a = 31.350"  e = 0.999, M = 5731.138 Msun  cost = 131.98419265359456
  [84/1000] P =    10.06 yr, a = 5.173"  e = 0.999, M = 25.134 Msun  cost = 135.49683753635077
  [85/1000] P =    10.18 yr, a = 47.850"  e = 0.999, M = 19428.586 Msun  cost = 140.80167287186677
  [86/1000] P =    10.30 yr, a = 33.475"  e = 0.999, M = 6497.647 Msun  cost = 132.86040722735277
  [87/1000] P =    10.42 yr, a = 5.109"  e = 0.999, M = 22.576 Msun  cost = 137.44014641456525
  [88/1000] P =    10.54 yr, a = 39.520"  e = 0.999, M = 10210.488 Msun  cost = 131.56874587205905
  [89/1000] P =    10.66 yr, a = 37.705"  e = 0.999, M = 8668.780 Msun  cost = 132.79335017643712
  [90/1000] P =    10.78 yr, a = 14.703"  e = 0.999, M = 502.665 Msun  cost = 136.10694747777674
  [91/1000] P =    10.90 yr, a = 14.852"  e = 0.999, M = 506.784 Msun  cost = 136.77605774287815
  [92/1000] P =    11.02 yr, a = 15.281"  e = 0.999, M = 539.948 Msun  cost = 137.74916334113627
  [93/1000] P =    11.14 yr, a = 15.830"  e = 0.999, M = 587.440 Msun  cost = 139.0080370192309
  [94/1000] P =    11.26 yr, a = 6.895"  e = 0.999, M = 47.504 Msun  cost = 142.68260494342303
  [95/1000] P =    11.38 yr, a = 16.056"  e = 0.999, M = 587.314 Msun  cost = 142.54959115539788
  [96/1000] P =    11.50 yr, a = 26.315"  e = 0.999, M = 2532.153 Msun  cost = 142.3703183830112
  [97/1000] P =    11.62 yr, a = 24.877"  e = 0.999, M = 2095.293 Msun  cost = 143.72247130571674
  [98/1000] P =    11.74 yr, a = 7.021"  e = 0.999, M = 46.138 Msun  cost = 145.71300011195538
  [99/1000] P =    11.86 yr, a = 7.692"  e = 0.999, M = 59.462 Msun  cost = 146.43628642201
  [100/1000] P =    11.98 yr, a = 8.588"  e = 0.999, M = 81.104 Msun  cost = 147.45733589959957
  [101/1000] P =    12.10 yr, a = 4.834"  e = 0.999, M = 14.178 Msun  cost = 149.66106869591246
  [102/1000] P =    12.22 yr, a = 4.828"  e = 0.999, M = 13.847 Msun  cost = 150.84468482847137
  [103/1000] P =    12.34 yr, a = 10.690"  e = 0.999, M = 147.421 Msun  cost = 152.2504712640415
  [104/1000] P =    12.46 yr, a = 10.256"  e = 0.999, M = 127.684 Msun  cost = 154.62434044337186
  [105/1000] P =    12.58 yr, a = 6.239"  e = 0.999, M = 28.198 Msun  cost = 155.07570813299165
  [106/1000] P =    12.70 yr, a = 6.642"  e = 0.999, M = 33.388 Msun  cost = 155.29646742179713
  [107/1000] P =    12.82 yr, a = 7.357"  e = 0.999, M = 44.529 Msun  cost = 155.9068261330913
  [108/1000] P =    12.94 yr, a = 7.873"  e = 0.999, M = 53.557 Msun  cost = 158.3839868465865
  [109/1000] P =    13.06 yr, a = 7.532"  e = 0.999, M = 46.042 Msun  cost = 158.7954188366105
  [110/1000] P =    13.18 yr, a = 7.535"  e = 0.999, M = 45.260 Msun  cost = 159.58571415127335
  [111/1000] P =    13.30 yr, a = 10.859"  e = 0.999, M = 133.029 Msun  cost = 161.30581037842614
  [112/1000] P =    13.42 yr, a = 4.883"  e = 0.999, M = 11.884 Msun  cost = 164.47100585630065
  [113/1000] P =    13.54 yr, a = 7.452"  e = 0.999, M = 41.489 Msun  cost = 163.97336524262002
  [114/1000] P =    13.66 yr, a = 15.836"  e = 0.999, M = 391.141 Msun  cost = 166.51399569369545
  [115/1000] P =    13.78 yr, a = 8.722"  e = 0.999, M = 64.220 Msun  cost = 164.44012815833773
  [116/1000] P =    13.90 yr, a = 9.669"  e = 0.999, M = 85.982 Msun  cost = 165.21050161265885
  [117/1000] P =    14.02 yr, a = 10.711"  e = 0.999, M = 114.889 Msun  cost = 166.26230780131135
  [118/1000] P =    14.14 yr, a = 6.122"  e = 0.999, M = 21.093 Msun  cost = 167.23518582022984
  [119/1000] P =    14.26 yr, a = 9.465"  e = 0.999, M = 76.619 Msun  cost = 168.8313807428116
  [120/1000] P =    14.38 yr, a = 10.744"  e = 0.999, M = 110.218 Msun  cost = 167.1070786507857
  [121/1000] P =    14.50 yr, a = 12.133"  e = 0.999, M = 156.102 Msun  cost = 165.43076364504697
  [122/1000] P =    14.62 yr, a = 8.864"  e = 0.999, M = 59.885 Msun  cost = 162.76511488853745
  [123/1000] P =    14.74 yr, a = 8.987"  e = 0.999, M = 61.390 Msun  cost = 160.23342819127413
  [124/1000] P =    14.86 yr, a = 9.329"  e = 0.999, M = 67.561 Msun  cost = 157.83394871861853
  [125/1000] P =    14.98 yr, a = 18.247"  e = 0.999, M = 497.585 Msun  cost = 159.13098165088982
  [126/1000] P =    15.10 yr, a = 10.574"  e = 0.999, M = 95.283 Msun  cost = 153.38338266430816
  [127/1000] P =    15.22 yr, a = 11.371"  e = 0.999, M = 116.649 Msun  cost = 151.31185818796368
  [128/1000] P =    15.34 yr, a = 12.286"  e = 0.999, M = 144.835 Msun  cost = 149.33126052040905
  [129/1000] P =    15.46 yr, a = 24.351"  e = 0.999, M = 1110.262 Msun  cost = 153.36722424949707
  [130/1000] P =    15.58 yr, a = 4.928"  e = 0.997, M = 9.061 Msun  cost = 144.72829426919617
  [131/1000] P =    15.70 yr, a = 11.645"  e = 0.999, M = 117.721 Msun  cost = 141.7128815832266
  [132/1000] P =    15.82 yr, a = 4.939"  e = 0.998, M = 8.846 Msun  cost = 139.5777274491506
  [133/1000] P =    15.94 yr, a = 4.943"  e = 0.998, M = 8.736 Msun  cost = 137.24661711433149
  [134/1000] P =    16.06 yr, a = 4.947"  e = 0.998, M = 8.625 Msun  cost = 135.06223929412712
  [135/1000] P =    16.18 yr, a = 10.466"  e = 0.999, M = 80.484 Msun  cost = 132.73454875776986
  [136/1000] P =    16.30 yr, a = 23.535"  e = 0.999, M = 901.707 Msun  cost = 130.5496861390648
  [137/1000] P =    16.42 yr, a = 23.397"  e = 0.999, M = 873.002 Msun  cost = 127.60294876469362
  [138/1000] P =    16.54 yr, a = 10.801"  e = 0.999, M = 84.642 Msun  cost = 127.21820437221565
  [139/1000] P =    16.66 yr, a = 23.039"  e = 0.999, M = 809.701 Msun  cost = 122.30794992060761
  [140/1000] P =    16.78 yr, a = 22.785"  e = 0.999, M = 772.002 Msun  cost = 119.92944673753988
  [141/1000] P =    16.90 yr, a = 22.467"  e = 0.999, M = 729.699 Msun  cost = 117.71256866649378
  [142/1000] P =    17.02 yr, a = 12.583"  e = 0.999, M = 126.379 Msun  cost = 121.05787548265285
  [143/1000] P =    17.14 yr, a = 40.622"  e = 0.999, M = 4193.131 Msun  cost = 112.21327728106027
  [144/1000] P =    17.26 yr, a = 41.517"  e = 0.999, M = 4414.310 Msun  cost = 109.03575981927555
  [145/1000] P =    17.38 yr, a = 42.542"  e = 0.999, M = 4684.185 Msun  cost = 106.05815566636339
  [146/1000] P =    17.50 yr, a = 43.615"  e = 0.999, M = 4978.633 Msun  cost = 103.26716529727538
  [147/1000] P =    17.62 yr, a = 44.619"  e = 0.999, M = 5258.216 Msun  cost = 100.65766197609878
  [148/1000] P =    17.74 yr, a = 45.407"  e = 0.999, M = 5466.970 Msun  cost = 98.23044051761222
  [149/1000] P =    17.86 yr, a = 45.883"  e = 0.999, M = 5565.020 Msun  cost = 95.98720186434873
  [150/1000] P =    17.98 yr, a = 46.051"  e = 0.999, M = 5551.686 Msun  cost = 93.92535745588015
  [151/1000] P =    18.10 yr, a = 63.450"  e = 0.999, M = 14329.462 Msun  cost = 87.0337701949536
  [152/1000] P =    18.22 yr, a = 45.671"  e = 0.999, M = 5273.548 Msun  cost = 90.30717845316528
  [153/1000] P =    18.34 yr, a = 5.075"  e = 0.994, M = 7.144 Msun  cost = 100.3839929418121
  [154/1000] P =    18.46 yr, a = 76.047"  e = 0.999, M = 23716.955 Msun  cost = 76.8772854052757
  [155/1000] P =    18.58 yr, a = 81.236"  e = 0.999, M = 28538.524 Msun  cost = 71.76301241851365
  [156/1000] P =    18.70 yr, a = 43.265"  e = 0.999, M = 4256.076 Msun  cost = 87.41996176430197
  [157/1000] P =    18.82 yr, a = 82.597"  e = 0.999, M = 29236.667 Msun  cost = 64.46731975215842
  [158/1000] P =    18.94 yr, a = 84.131"  e = 0.999, M = 30506.683 Msun  cost = 61.15045519799592
  [159/1000] P =    19.06 yr, a = 86.548"  e = 0.999, M = 32794.839 Msun  cost = 57.92077862194511
  [160/1000] P =    19.18 yr, a = 90.691"  e = 0.999, M = 37262.470 Msun  cost = 54.6310734720747
  [161/1000] P =    19.30 yr, a = 97.331"  e = 0.999, M = 45491.187 Msun  cost = 47.062087508918026
  [162/1000] P =    19.42 yr, a = 99.972"  e = 0.999, M = 48687.568 Msun  cost = 42.1857667724256
  [163/1000] P =    19.54 yr, a = 100.000"  e = 0.999, M = 48131.868 Msun  cost = 38.372214348486004
  [164/1000] P =    19.66 yr, a = 99.992"  e = 0.999, M = 47535.325 Msun  cost = 35.22582802992604
  [165/1000] P =    19.78 yr, a = 100.000"  e = 0.999, M = 46970.942 Msun  cost = 32.541370443887374
  [166/1000] P =    19.90 yr, a = 99.998"  e = 0.999, M = 46403.801 Msun  cost = 30.19608953653857
  [167/1000] P =    20.02 yr, a = 100.000"  e = 0.999, M = 45851.217 Msun  cost = 28.111614994502585
  [168/1000] P =    20.14 yr, a = 99.941"  e = 0.999, M = 45226.185 Msun  cost = 26.235803217512245
  [169/1000] P =    20.26 yr, a = 99.990"  e = 0.999, M = 44758.834 Msun  cost = 24.531673629214886
  [170/1000] P =    20.38 yr, a = 98.361"  e = 0.999, M = 42106.361 Msun  cost = 22.977408784546284
  [171/1000] P =    20.50 yr, a = 99.406"  e = 0.999, M = 42954.782 Msun  cost = 21.54158932778276
  [172/1000] P =    20.62 yr, a = 98.823"  e = 0.999, M = 41714.323 Msun  cost = 20.219771721373256
  [173/1000] P =    20.74 yr, a = 99.993"  e = 0.999, M = 42714.614 Msun  cost = 18.99137688500958
  [174/1000] P =    20.86 yr, a = 99.928"  e = 0.999, M = 42141.894 Msun  cost = 17.852925553506456
  [175/1000] P =    20.98 yr, a = 99.790"  e = 0.999, M = 41489.198 Msun  cost = 16.79311213151283
  [176/1000] P =    21.10 yr, a = 99.614"  e = 0.999, M = 40802.126 Msun  cost = 15.804531292611697
  [177/1000] P =    21.22 yr, a = 98.315"  e = 0.999, M = 38784.347 Msun  cost = 14.883071729786725
  [178/1000] P =    21.34 yr, a = 99.999"  e = 0.999, M = 40353.416 Msun  cost = 14.015148711542132
  [179/1000] P =    21.46 yr, a = 99.806"  e = 0.999, M = 39673.181 Msun  cost = 13.20532688112927
  [180/1000] P =    21.58 yr, a = 99.789"  e = 0.999, M = 39212.406 Msun  cost = 12.445439494018107
  [181/1000] P =    21.70 yr, a = 99.820"  e = 0.999, M = 38816.214 Msun  cost = 11.731883767153581
  [182/1000] P =    21.82 yr, a = 99.896"  e = 0.999, M = 38478.856 Msun  cost = 11.061221918982033
  [183/1000] P =    21.94 yr, a = 98.717"  e = 0.999, M = 36727.126 Msun  cost = 10.432149170978235
  [184/1000] P =    22.06 yr, a = 99.895"  e = 0.999, M = 37645.035 Msun  cost = 9.836923949673572
  [185/1000] P =    22.18 yr, a = 99.824"  e = 0.999, M = 37159.082 Msun  cost = 9.27790266437913
  [186/1000] P =    22.30 yr, a = 99.852"  e = 0.999, M = 36790.584 Msun  cost = 8.750944051271423
  [187/1000] P =    22.42 yr, a = 99.883"  e = 0.999, M = 36432.623 Msun  cost = 8.254044230979654
  [188/1000] P =    22.54 yr, a = 99.512"  e = 0.999, M = 35645.616 Msun  cost = 7.785697738725324
  [189/1000] P =    22.66 yr, a = 99.985"  e = 0.999, M = 35773.462 Msun  cost = 7.34276010326496
  [190/1000] P =    22.78 yr, a = 99.811"  e = 0.999, M = 35213.892 Msun  cost = 6.9251790322708695
  [191/1000] P =    22.90 yr, a = 99.766"  e = 0.999, M = 34798.390 Msun  cost = 6.530610672052251
  [192/1000] P =    23.02 yr, a = 99.991"  e = 0.999, M = 34669.912 Msun  cost = 6.157532087704047
  [193/1000] P =    23.14 yr, a = 99.981"  e = 0.999, M = 34300.660 Msun  cost = 5.805114774515154
