Grid mode: 5000 periods in [0.1, 120] yr, 10 Iterations each, Mass Constrain = False
Total Mass Fractional Acceptance = 0.1, Best Cost Accept Factor = 1.5
Primary Star (m1) Mass Guess: None MSol, Secondary Star (m2) Mass Guess: None MSol
  [202/5000] P =     4.92 yr, a = 17.508"  e = 0.998, M = 14189.595 Msun  cost = 12.292307081507438
  [203/5000] P =     4.94 yr, a = 15.423"  e = 0.997, M = 9605.011 Msun  cost = 12.429853872126184
  [204/5000] P =     4.97 yr, a = 27.757"  e = 0.999, M = 55453.411 Msun  cost = 12.480017550516653
  [205/5000] P =     4.99 yr, a = 17.422"  e = 0.998, M = 13581.691 Msun  cost = 12.685554003141547
  [206/5000] P =     5.02 yr, a = 11.766"  e = 0.995, M = 4143.664 Msun  cost = 12.805956216968369
  [207/5000] P =     5.04 yr, a = 15.733"  e = 0.998, M = 9813.138 Msun  cost = 12.91703843979772
  [208/5000] P =     5.06 yr, a = 15.333"  e = 0.998, M = 8996.952 Msun  cost = 13.02287859474146
  [209/5000] P =     5.09 yr, a = 14.289"  e = 0.997, M = 7212.685 Msun  cost = 13.122096559807867
  [210/5000] P =     5.11 yr, a = 14.079"  e = 0.997, M = 6834.829 Msun  cost = 13.214333160974887
  [211/5000] P =     5.14 yr, a = 12.612"  e = 0.997, M = 4867.770 Msun  cost = 13.29979932166936
  [212/5000] P =     5.16 yr, a = 11.013"  e = 0.997, M = 3211.117 Msun  cost = 13.185356789628845
  [213/5000] P =     5.18 yr, a = 6.319"  e = 0.989, M = 601.050 Msun  cost = 13.103095475424011
  [214/5000] P =     5.21 yr, a = 10.106"  e = 0.996, M = 2435.933 Msun  cost = 13.00774257024172
  [215/5000] P =     5.23 yr, a = 14.582"  e = 0.998, M = 7249.379 Msun  cost = 12.917567345950795
  [216/5000] P =     5.26 yr, a = 0.888"  e = 0.322, M = 1.622 Msun  cost = 13.576078015486905
  [217/5000] P =     5.28 yr, a = 2.594"  e = 0.924, M = 40.071 Msun  cost = 12.882668329791112
  [218/5000] P =     5.30 yr, a = 5.807"  e = 0.984, M = 445.498 Msun  cost = 12.697047407365181
  [219/5000] P =     5.33 yr, a = 7.240"  e = 0.989, M = 855.684 Msun  cost = 12.617815703022627
  [220/5000] P =     5.35 yr, a = 9.413"  e = 0.982, M = 1863.900 Msun  cost = 10.57390423744245
  [221/5000] P =     5.38 yr, a = 28.578"  e = 0.998, M = 51694.731 Msun  cost = 10.057520033912116
  [222/5000] P =     5.40 yr, a = 26.517"  e = 0.998, M = 40930.310 Msun  cost = 9.994455353193947
  [223/5000] P =     5.42 yr, a = 26.768"  e = 0.998, M = 41732.847 Msun  cost = 10.021435170115089
  [224/5000] P =     5.45 yr, a = 36.038"  e = 0.999, M = 100937.926 Msun  cost = 10.090070853304882
  [225/5000] P =     5.47 yr, a = 33.104"  e = 0.999, M = 77553.284 Msun  cost = 10.183942332232608
  [226/5000] P =     5.50 yr, a = 23.827"  e = 0.998, M = 28666.472 Msun  cost = 10.292313193328315
  [227/5000] P =     5.52 yr, a = 27.535"  e = 0.998, M = 43856.999 Msun  cost = 10.407714942937597
  [228/5000] P =     5.54 yr, a = 29.021"  e = 0.999, M = 50904.301 Msun  cost = 10.529361981068638
  [229/5000] P =     5.57 yr, a = 26.784"  e = 0.998, M = 39672.652 Msun  cost = 10.655242388814225
  [230/5000] P =     5.59 yr, a = 18.863"  e = 0.997, M = 13739.261 Msun  cost = 10.784552158339643
  [231/5000] P =     5.62 yr, a = 22.778"  e = 0.998, M = 23987.695 Msun  cost = 10.914468103609435
  [232/5000] P =     5.64 yr, a = 29.448"  e = 0.999, M = 51389.758 Msun  cost = 11.045955728219845
  [233/5000] P =     5.66 yr, a = 21.196"  e = 0.998, M = 19000.922 Msun  cost = 11.179203205736172
  [234/5000] P =     5.69 yr, a = 16.460"  e = 0.996, M = 8823.007 Msun  cost = 11.313127384823009
  [235/5000] P =     5.71 yr, a = 16.008"  e = 0.996, M = 8048.395 Msun  cost = 11.446930905566996
  [236/5000] P =     5.74 yr, a = 16.049"  e = 0.996, M = 8043.326 Msun  cost = 11.580809102227308
  [237/5000] P =     5.76 yr, a = 13.876"  e = 0.995, M = 5154.578 Msun  cost = 11.714967900398278
  [238/5000] P =     5.78 yr, a = 15.208"  e = 0.996, M = 6730.422 Msun  cost = 11.84835181635636
  [239/5000] P =     5.81 yr, a = 12.468"  e = 0.994, M = 3678.226 Msun  cost = 11.981963361997597
  [240/5000] P =     5.83 yr, a = 17.606"  e = 0.997, M = 10272.392 Msun  cost = 12.114014991387412
  [241/5000] P =     5.86 yr, a = 14.821"  e = 0.996, M = 6078.053 Msun  cost = 12.246174773918142
